destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytess,flow_packetss,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packetss,bwd_packetss,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,downup_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length1,fwd_avg_bytesbulk,fwd_avg_packetsbulk,fwd_avg_bulk_rate,bwd_avg_bytesbulk,bwd_avg_packetsbulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,attack_type,y
443,117937413,27,25,1030,16432,215,0,38.1481481481,62.7925177461,1460,0,657.28,658.5393888498,148.0615824598,0.440911825,2312498.29411765,11515794.7113367,58985115,1,117937413,4536054.34615385,15960503.102634,58985115,1,117922263,4913427.625,16587104.7621648,59003458,1,0,0,0,0,560,512,0.2289349861,0.2119768389,0,1460,329.4716981132,547.6730005485,299945.715529753,0,0,0,1,0,0,0,0,0,335.8076923077,38.1481481481,657.28,560,0,0,0,0,0,0,27,1030,25,16432,29200,32,26,20,208939.5,272603.099176257,401699,16180,58750607.5,331643.686978209,58985115,58516100,benign,benign,0
443,10125052,6,7,1399,1127,819,0,233.1666666667,350.5774759831,935,2,161.0,344.8990190379,249.4802002005,1.2839440232,843754.333333333,2868440.26876141,9952120,4,172928,34585.6,31780.0813293484,86204,201,10092046,1682007.66666667,4072412.33947211,9994655,4,0,0,0,0,132,144,0.5925895492,0.691354474,0,935,180.4285714286,325.8290524624,106164.571428571,0,0,0,1,0,0,0,0,1,194.3076923077,233.1666666667,161.0,132,0,0,0,0,0,0,6,1399,7,1127,8192,31122,5,20,172928.0,0.0,172928,172928,9952120.0,0.0,9952120,9952120,benign,benign,0
10009,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,20815915,2,2,100,314,56,44,50.0,8.4852813742,224,90,157.0,94.752308679,19.8886284845,0.1921606617,6938638.33333333,11938882.8308029,20724462,30806,20785109,20785109.0,0.0,20785109,20785109,20755268,20755268.0,0.0,20755268,20755268,0,0,0,0,64,40,0.0960803308,0.0960803308,44,224,91.6,76.3727700165,5832.8,0,0,0,0,0,0,0,0,1,114.5,50.0,157.0,64,0,0,0,0,0,0,2,100,2,314,-1,-1,1,32,60647.0,0.0,60647,60647,20724462.0,0.0,20724462,20724462,benign,benign,0
406,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,118933904,2,2,108,165,55,53,54.0,1.4142135624,96,69,82.5,19.091883092,2.2953925737,0.0336321256,39644634.6666667,68480926.7676651,118719549,31195,118902709,118902709.0,0.0,118902709,118902709,118750744,118750744.0,0.0,118750744,118750744,0,0,0,0,52,64,0.0168160628,0.0168160628,53,96,65.6,18.1603964714,329.8,0,0,0,0,0,0,0,0,1,82.0,54.0,82.5,52,0,0,0,0,0,0,2,108,2,165,-1,-1,1,20,183160.0,0.0,183160,183160,118719549.0,0.0,118719549,118719549,benign,benign,0
80,809216,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,14375.6426,11.12187599,101152.0,285574.7228,807913,2,1166,583.0,619.4255403,1021,145,809098,161819.6,361177.4923,807913,2,0,0,0,0,72,132,3.707291996,7.414583992,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
62489,3,3,0,65,0,53,6,21.6666666667,27.1354626519,0,0,0.0,0.0,21666666.6666667,1000000.0,1.5,0.7071067812,2,1,3,1.5,0.7071067812,2,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1000000.0,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.6666666667,21.6666666667,0.0,60,0,0,0,0,0,0,3,65,0,0,1025,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,48306,1,1,38,54,38,38,38.0,0.0,54,54,54.0,0.0,1904.5253177659,41.4027242993,48306.0,0.0,48306,48306,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.7013621496,20.7013621496,38,54,43.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,65.0,38.0,54.0,40,0,0,0,0,0,0,1,38,1,54,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
27352,60,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16666.66667,16666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
51415,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
62380,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,77623,2,2,106,234,53,53,53.0,0.0,117,117,117.0,0.0,4380.1450600982,51.5311183541,25874.3333333333,44810.4637928836,77617,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,25.765559177,25.765559177,53,117,78.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,98.25,53.0,117.0,64,0,0,0,0,0,0,2,106,2,234,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,795339,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,15.0879059118,2.5146509853,795339.0,0.0,795339,795339,795339,795339.0,0.0,795339,795339,0,0.0,0.0,0,0,0,0,0,0,40,0,2.5146509853,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63892,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,5263079,4,2,12,0,6,0,3.0,3.4641016151,0,0,0.0,0.0,2.2800341777,1.1400170889,1052615.8,1835826.52029357,4246362,53,5263079,1754359.66666667,2212256.57637633,4246415,22200,994643,994643.0,0.0,994643,994643,0,0,0,0,104,64,0.7600113926,0.3800056963,0,6,1.7142857143,2.9277002188,8.5714285714,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,17993,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,646195.7428,500.1945201,2249.125,3880.179725,11069,191,6061,3030.5,2856.004289,5050,1011,17633,3526.6,4895.007794,11069,191,0,0,0,0,72,132,166.7315067,333.4630134,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,8771928,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.420000711,0.570000119,2192982.0,4383967.409,8768933,1,8771928,2192982.0,4383967.409,8768933,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.570000119,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2995.0,0.0,2995,2995,8768933.0,0.0,8768933,8768933,ddos,ddos,1
443,360499,17,19,1532,15085,905,0,90.1176470588,218.2074363859,1430,0,793.9473684211,648.0690527066,46094.4413160647,99.8615807533,10299.9714285714,24223.3774585453,123473,1,360499,22531.1875,32392.4689111914,123473,187,293531,16307.2777777778,41907.4328656491,160775,1,0,0,0,0,352,392,47.156857578,52.7047231754,0,1430,449.1081081081,600.3156939748,360378.932432432,0,0,0,1,0,0,0,0,1,461.5833333333,90.1176470588,793.9473684211,352,0,0,0,0,0,0,17,1532,19,15085,8192,373,16,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
62078,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
306,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,258733,1,1,43,329,43,43,43.0,0.0,329,329,329.0,0.0,1437.7756219732,7.7299764622,258733.0,0.0,258733,258733,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.8649882311,3.8649882311,43,329,138.3333333333,165.1221769882,27265.3333333333,0,0,0,0,0,0,0,0,1,207.5,43.0,329.0,20,0,0,0,0,0,0,1,43,1,329,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,2037715,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.72237285,2.453728809,509428.75,1016853.179,2034708,1,2037715,509428.75,1016853.179,2034708,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.453728809,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,70439866,71,108,1189,185901,278,0,16.7464788732,52.0078890471,4380,0,1721.3055555556,896.9531026648,2656.0243598419,2.541174624,395729.584269663,1918902.9032876,10016794,2,61516532,878807.6,2821876.07901785,10037463,105,70402964,657971.626168224,2451228.54422553,10045006,2,0,0,0,0,1432,2244,1.0079519458,1.5332226782,0,4380,1039.3888888889,1087.8366794775,1183388.64121664,0,0,0,1,0,0,0,0,1,1045.1955307263,16.7464788732,1721.3055555556,1432,0,0,0,0,0,0,71,1189,108,185901,8192,78,70,20,250547.5,543499.205819015,1359960,28131,10002207.8333333,9030.7079548985,10016794,9992035,benign,benign,0
80,26052189,6,6,455,1785,431,0,75.8333333333,174.0119727682,1773,0,297.5,722.8503994604,85.981258619,0.4606138855,2368380.81818182,4161433.36287104,10001321,56,20114136,4022827.2,5474237.72101639,10037708,221,26015245,5203049.0,5024626.84708696,10038124,950,0,0,0,0,132,156,0.2303069427,0.2303069427,0,1773,172.3076923077,495.272380382,245294.730769231,0,0,0,1,0,0,0,0,1,186.6666666667,75.8333333333,297.5,132,0,0,0,0,0,0,6,455,6,1785,8192,946,5,20,55927.0,27124.616126316,75107,36747,10001141.0,254.5584412272,10001321,10000961,benign,benign,0
443,8651153,29,41,1005,44293,405,0,34.6551724138,89.1736972199,2864,0,1080.3170731707,737.1716706109,5236.0650655468,8.0914070067,125379.028985507,745404.255649123,5897860,1,6650354,237512.642857143,1110698.12174286,5898087,1,8548281,213707.025,974453.092254619,5897860,1,0,0,0,0,604,832,3.3521543313,4.7392526753,0,2864,638.0,764.8036722865,584924.657142857,0,0,0,1,0,0,0,0,1,647.1142857143,34.6551724138,1080.3170731707,604,0,0,0,0,0,0,29,1005,41,44293,65535,70,28,20,752411.0,0.0,752411,752411,5897860.0,0.0,5897860,5897860,benign,benign,0
80,11536774,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.080304251,0.346717375,3845591.333,6657305.297,11500000,3,11500000,3845591.333,6657305.297,11500000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.346717375,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3989.0,0.0,3989,3989,11500000.0,0.0,11500000,11500000,ddos,ddos,1
646,75,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13333.33333,13333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,470,1,1,34,109,34,34,34.0,0.0,109,109,109.0,0.0,304255.319148936,4255.3191489362,470.0,0.0,470,470,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2127.6595744681,2127.6595744681,34,109,59.0,43.3012701892,1875.0,0,0,0,0,0,0,0,0,1,88.5,34.0,109.0,20,0,0,0,0,0,0,1,34,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
8089,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,781910,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14877.67134,8.952436981,130318.3333,318622.2083,780703,15,928,464.0,374.766594,729,199,781895,260631.6667,450395.1786,780703,180,0,0,0,0,72,92,3.836758706,5.115678275,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
51522,2,3,0,83,0,46,6,27.6666666667,20.2072594216,0,0,0.0,0.0,41500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,60,0,1500000.0,0.0,6,46,32.25,18.8745860882,356.25,0,1,0,0,1,0,0,0,0,43.0,27.6666666667,0.0,60,0,0,0,0,0,0,3,83,0,0,125,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,130,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,92307.6923076923,15384.6153846154,130.0,0.0,130,130,130,130.0,0.0,130,130,0,0.0,0.0,0,0,0,0,0,0,40,0,15384.6153846154,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,4719831,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.356159786,1.059359964,1179957.75,2358691.5,4717995,567,4719831,1179957.75,2358691.5,4717995,567,0,0.0,0.0,0,0,0,0,0,0,100,0,1.059359964,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
443,11129810,7,6,667,5450,517,0,95.2857142857,191.3780850269,2266,0,908.3333333333,950.172545734,549.6050696283,1.1680343151,927484.166666667,3149900.51943229,10929584,50,11129810,1854968.33333333,4445748.23281722,10929584,208,121759,24351.8,31649.3423580965,77379,50,0,0,0,0,152,132,0.6289415543,0.5390927608,0,2266,436.9285714286,737.728995925,544244.071428571,0,0,0,1,0,0,0,0,0,470.5384615385,95.2857142857,908.3333333333,152,0,0,0,0,0,0,7,667,6,5450,8192,31,6,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,1825122,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,6370.533038,4.383268625,260731.7143,679842.3784,1802365,39,22377,11188.5,14835.80738,21679,698,1824913,456228.25,897484.6216,1802365,157,0,0,0,0,72,112,1.643725734,2.739542891,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
443,747,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,16064.2570281124,2677.3761713521,747.0,0.0,747,747,747,747.0,0.0,747,747,0,0.0,0.0,0,0,0,0,0,0,40,0,2677.3761713521,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,842,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,14251.7814726841,2375.296912114,842.0,0.0,842,842,842,842.0,0.0,842,842,0,0.0,0.0,0,0,0,0,0,0,40,0,2375.296912114,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
16012,14,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,71428.57143,71428.57143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
427,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
22,65,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,184615.384615385,30769.2307692308,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15384.6153846154,15384.6153846154,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,250,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
6006,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
9916,64064,15,9,20526,42,2920,0,1368.4,1016.9671858732,6,0,4.6666666667,2.6457513111,321053.946053946,374.6253746254,2785.3913043478,10892.5822163489,51416,1,63940,4567.1428571429,13862.8132002193,51416,1,63982,7997.75,18111.3398474941,51587,3,0,0,0,0,324,204,234.1408591409,140.4845154845,0,2920,822.72,1033.7116990083,1068559.87666667,0,0,0,1,0,0,0,0,0,857.0,1368.4,4.6666666667,324,0,0,0,0,0,0,15,20526,9,42,8192,389,13,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,13799412,4,1,12,0,6,0,3.0,3.4641016151,0,0,0.0,0.0,0.86960227,0.3623342792,3449853.0,5066604.96112561,10753926,16,13799412,4599804.0,5529141.50180333,10753926,50842,0,0.0,0.0,0,0,0,0,0,0,104,32,0.2898674233,0.0724668558,0,6,2.0,3.098386677,9.6,0,0,0,1,0,0,0,0,0,2.4,3.0,0.0,104,0,0,0,0,0,0,4,12,1,0,8192,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,90265211,3,3,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.1994123738,0.0664707913,18053042.2,24598831.5551217,45001851,87878,90175476,45087738.0,3234.3064171473,45090025,45085451,90177037,45088518.5,1711.9055172526,45089729,45087308,0,0,0,0,60,96,0.0332353956,0.0332353956,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,0,0,1,0,0,0,1,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,253,123,2,20,88026.0,209.3036072312,88174,87878,44999712.0,3025.0028099161,45001851,44997573,benign,benign,0
80,7116820,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.372292681,0.56204878,2372273.333,4108028.484,7115816,3,7116820,2372273.333,4108028.484,7115816,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.56204878,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004.0,0.0,1004,1004,7115816.0,0.0,7115816,7115816,ddos,ddos,1
443,90067245,3,3,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.1998506782,0.0666168927,18013449.0,24634124.3316346,45006494,23192,90044034,45022017.0,10845.6038098393,45029686,45014348,90043962,45021981.0,10923.3855557698,45029705,45014257,0,0,0,0,60,96,0.0333084464,0.0333084464,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,0,0,1,0,0,0,1,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,980,2,20,23237.5,64.346717088,23283,23192,44998779.5,10909.9505269272,45006494,44991065,benign,benign,0
80,10116986,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.372248019,0.39537467,3372328.667,5840198.486,10100000,317,10100000,3372328.667,5840198.486,10100000,317,0,0.0,0.0,0,0,0,0,0,0,80,0,0.39537467,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,977.0,0.0,977,977,10100000.0,0.0,10100000,10100000,ddos,ddos,1
8099,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
32784,28,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,285714.2857,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,35714.28571,35714.28571,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,65845,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,176581.3653,106.3102741,10974.16667,23556.24973,58733,3,6918,3459.0,4887.522072,6915,3,65821,21940.33333,32042.57631,58733,160,0,0,0,0,72,92,45.56154606,60.74872807,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,262065,2,6,20,11601,20,0,10.0,14.14213562,5840,0,1933.5,2189.772933,44343.96047,30.52677771,37437.85714,81955.3844,219935,47,41791,41791.0,0.0,41791,41791,261985,52397.0,95378.56454,219935,47,0,0,0,0,52,132,7.631694427,22.89508328,0,5840,1291.222222,1981.198108,3925145.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
13,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
